#   2 + 116Sn elastic scattering Elab=183 Mev
# --------- Potential Spin-orbit for projectile and multipole = 0 ---------  
#     r(fm)       V(MeV)       W(MeV)
      19.59    -9.5522E-07     0.0000E+00
      19.60    -9.4632E-07     0.0000E+00
      19.61    -9.3751E-07     0.0000E+00
      19.62    -9.2878E-07     0.0000E+00
      19.63    -9.2012E-07     0.0000E+00
      19.64    -9.1155E-07     0.0000E+00
      19.65    -9.0306E-07     0.0000E+00
      19.66    -8.9465E-07     0.0000E+00
      19.67    -8.8632E-07     0.0000E+00
      19.68    -8.7806E-07     0.0000E+00
      19.69    -8.6988E-07     0.0000E+00
      19.70    -8.6178E-07     0.0000E+00
      19.71    -8.5376E-07     0.0000E+00
      19.72    -8.4580E-07     0.0000E+00
      19.73    -8.3793E-07     0.0000E+00
      19.74    -8.3012E-07     0.0000E+00
      19.75    -8.2239E-07     0.0000E+00
      19.76    -8.1474E-07     0.0000E+00
      19.77    -8.0715E-07     0.0000E+00
      19.78    -7.9963E-07     0.0000E+00
      19.79    -7.9219E-07     0.0000E+00
      19.80    -7.8481E-07     0.0000E+00
      19.81    -7.7750E-07     0.0000E+00
      19.82    -7.7027E-07     0.0000E+00
      19.83    -7.6309E-07     0.0000E+00
      19.84    -7.5599E-07     0.0000E+00
      19.85    -7.4895E-07     0.0000E+00
      19.86    -7.4198E-07     0.0000E+00
      19.87    -7.3507E-07     0.0000E+00
      19.88    -7.2823E-07     0.0000E+00
      19.89    -7.2145E-07     0.0000E+00
      19.90    -7.1473E-07     0.0000E+00
      19.91    -7.0808E-07     0.0000E+00
      19.92    -7.0149E-07     0.0000E+00
      19.93    -6.9496E-07     0.0000E+00
      19.94    -6.8849E-07     0.0000E+00
      19.95    -6.8208E-07     0.0000E+00
      19.96    -6.7574E-07     0.0000E+00
      19.97    -6.6945E-07     0.0000E+00
      19.98    -6.6322E-07     0.0000E+00
      19.99    -6.5705E-07     0.0000E+00
      20.00    -6.5093E-07     0.0000E+00
      20.01    -6.4487E-07     0.0000E+00
      20.02    -6.3887E-07     0.0000E+00
      20.03    -6.3293E-07     0.0000E+00
      20.04    -6.2704E-07     0.0000E+00
      20.05    -6.2120E-07     0.0000E+00
      20.06    -6.1542E-07     0.0000E+00
      20.07    -6.0970E-07     0.0000E+00
      20.08    -6.0402E-07     0.0000E+00
      20.09    -5.9840E-07     0.0000E+00
      20.10    -5.9284E-07     0.0000E+00
      20.11    -5.8732E-07     0.0000E+00
      20.12    -5.8186E-07     0.0000E+00
      20.13    -5.7645E-07     0.0000E+00
      20.14    -5.7108E-07     0.0000E+00
      20.15    -5.6577E-07     0.0000E+00
      20.16    -5.6051E-07     0.0000E+00
      20.17    -5.5529E-07     0.0000E+00
      20.18    -5.5013E-07     0.0000E+00
      20.19    -5.4501E-07     0.0000E+00
      20.20    -5.3994E-07     0.0000E+00
      20.21    -5.3492E-07     0.0000E+00
      20.22    -5.2995E-07     0.0000E+00
      20.23    -5.2502E-07     0.0000E+00
      20.24    -5.2013E-07     0.0000E+00
      20.25    -5.1530E-07     0.0000E+00
      20.26    -5.1050E-07     0.0000E+00
      20.27    -5.0576E-07     0.0000E+00
      20.28    -5.0105E-07     0.0000E+00
      20.29    -4.9639E-07     0.0000E+00
      20.30    -4.9178E-07     0.0000E+00
      20.31    -4.8721E-07     0.0000E+00
      20.32    -4.8268E-07     0.0000E+00
      20.33    -4.7819E-07     0.0000E+00
      20.34    -4.7374E-07     0.0000E+00
      20.35    -4.6934E-07     0.0000E+00
      20.36    -4.6497E-07     0.0000E+00
      20.37    -4.6065E-07     0.0000E+00
      20.38    -4.5637E-07     0.0000E+00
      20.39    -4.5213E-07     0.0000E+00
      20.40    -4.4792E-07     0.0000E+00
      20.41    -4.4376E-07     0.0000E+00
      20.42    -4.3963E-07     0.0000E+00
      20.43    -4.3555E-07     0.0000E+00
      20.44    -4.3150E-07     0.0000E+00
      20.45    -4.2749E-07     0.0000E+00
      20.46    -4.2351E-07     0.0000E+00
      20.47    -4.1958E-07     0.0000E+00
      20.48    -4.1568E-07     0.0000E+00
      20.49    -4.1181E-07     0.0000E+00
      20.50    -4.0799E-07     0.0000E+00
      20.51    -4.0419E-07     0.0000E+00
      20.52    -4.0044E-07     0.0000E+00
      20.53    -3.9672E-07     0.0000E+00
      20.54    -3.9303E-07     0.0000E+00
      20.55    -3.8938E-07     0.0000E+00
      20.56    -3.8576E-07     0.0000E+00
      20.57    -3.8218E-07     0.0000E+00
      20.58    -3.7862E-07     0.0000E+00
      20.59    -3.7511E-07     0.0000E+00
      20.60    -3.7162E-07     0.0000E+00
      20.61    -3.6817E-07     0.0000E+00
      20.62    -3.6475E-07     0.0000E+00
      20.63    -3.6136E-07     0.0000E+00
      20.64    -3.5800E-07     0.0000E+00
      20.65    -3.5467E-07     0.0000E+00
      20.66    -3.5138E-07     0.0000E+00
      20.67    -3.4812E-07     0.0000E+00
      20.68    -3.4488E-07     0.0000E+00
      20.69    -3.4168E-07     0.0000E+00
      20.70    -3.3850E-07     0.0000E+00
      20.71    -3.3536E-07     0.0000E+00
      20.72    -3.3224E-07     0.0000E+00
      20.73    -3.2916E-07     0.0000E+00
      20.74    -3.2610E-07     0.0000E+00
      20.75    -3.2307E-07     0.0000E+00
      20.76    -3.2007E-07     0.0000E+00
      20.77    -3.1710E-07     0.0000E+00
      20.78    -3.1415E-07     0.0000E+00
      20.79    -3.1124E-07     0.0000E+00
      20.80    -3.0835E-07     0.0000E+00
      20.81    -3.0548E-07     0.0000E+00
      20.82    -3.0264E-07     0.0000E+00
      20.83    -2.9983E-07     0.0000E+00
      20.84    -2.9705E-07     0.0000E+00
      20.85    -2.9429E-07     0.0000E+00
      20.86    -2.9156E-07     0.0000E+00
      20.87    -2.8885E-07     0.0000E+00
      20.88    -2.8617E-07     0.0000E+00
      20.89    -2.8351E-07     0.0000E+00
      20.90    -2.8088E-07     0.0000E+00
      20.91    -2.7827E-07     0.0000E+00
      20.92    -2.7569E-07     0.0000E+00
      20.93    -2.7313E-07     0.0000E+00
      20.94    -2.7059E-07     0.0000E+00
      20.95    -2.6808E-07     0.0000E+00
      20.96    -2.6559E-07     0.0000E+00
      20.97    -2.6313E-07     0.0000E+00
      20.98    -2.6068E-07     0.0000E+00
      20.99    -2.5827E-07     0.0000E+00
      21.00    -2.5587E-07     0.0000E+00
      21.01    -2.5349E-07     0.0000E+00
      21.02    -2.5114E-07     0.0000E+00
      21.03    -2.4881E-07     0.0000E+00
      21.04    -2.4650E-07     0.0000E+00
      21.05    -2.4421E-07     0.0000E+00
      21.06    -2.4194E-07     0.0000E+00
      21.07    -2.3970E-07     0.0000E+00
      21.08    -2.3747E-07     0.0000E+00
      21.09    -2.3527E-07     0.0000E+00
      21.10    -2.3309E-07     0.0000E+00
      21.11    -2.3092E-07     0.0000E+00
      21.12    -2.2878E-07     0.0000E+00
      21.13    -2.2666E-07     0.0000E+00
      21.14    -2.2456E-07     0.0000E+00
      21.15    -2.2247E-07     0.0000E+00
      21.16    -2.2041E-07     0.0000E+00
      21.17    -2.1836E-07     0.0000E+00
      21.18    -2.1634E-07     0.0000E+00
      21.19    -2.1433E-07     0.0000E+00
      21.20    -2.1234E-07     0.0000E+00
      21.21    -2.1037E-07     0.0000E+00
      21.22    -2.0842E-07     0.0000E+00
      21.23    -2.0649E-07     0.0000E+00
      21.24    -2.0457E-07     0.0000E+00
      21.25    -2.0267E-07     0.0000E+00
      21.26    -2.0079E-07     0.0000E+00
      21.27    -1.9893E-07     0.0000E+00
      21.28    -1.9708E-07     0.0000E+00
      21.29    -1.9526E-07     0.0000E+00
      21.30    -1.9344E-07     0.0000E+00
      21.31    -1.9165E-07     0.0000E+00
      21.32    -1.8987E-07     0.0000E+00
      21.33    -1.8811E-07     0.0000E+00
      21.34    -1.8637E-07     0.0000E+00
      21.35    -1.8464E-07     0.0000E+00
      21.36    -1.8293E-07     0.0000E+00
      21.37    -1.8123E-07     0.0000E+00
      21.38    -1.7955E-07     0.0000E+00
      21.39    -1.7788E-07     0.0000E+00
      21.40    -1.7623E-07     0.0000E+00
      21.41    -1.7460E-07     0.0000E+00
      21.42    -1.7298E-07     0.0000E+00
      21.43    -1.7138E-07     0.0000E+00
      21.44    -1.6979E-07     0.0000E+00
      21.45    -1.6821E-07     0.0000E+00
      21.46    -1.6665E-07     0.0000E+00
      21.47    -1.6511E-07     0.0000E+00
      21.48    -1.6358E-07     0.0000E+00
      21.49    -1.6206E-07     0.0000E+00
      21.50    -1.6056E-07     0.0000E+00
      21.51    -1.5907E-07     0.0000E+00
      21.52    -1.5759E-07     0.0000E+00
      21.53    -1.5613E-07     0.0000E+00
      21.54    -1.5469E-07     0.0000E+00
      21.55    -1.5325E-07     0.0000E+00
      21.56    -1.5183E-07     0.0000E+00
      21.57    -1.5042E-07     0.0000E+00
      21.58    -1.4903E-07     0.0000E+00
      21.59    -1.4765E-07     0.0000E+00
      21.60    -1.4628E-07     0.0000E+00
      21.61    -1.4492E-07     0.0000E+00
      21.62    -1.4358E-07     0.0000E+00
      21.63    -1.4225E-07     0.0000E+00
      21.64    -1.4093E-07     0.0000E+00
      21.65    -1.3962E-07     0.0000E+00
      21.66    -1.3833E-07     0.0000E+00
      21.67    -1.3705E-07     0.0000E+00
      21.68    -1.3578E-07     0.0000E+00
      21.69    -1.3452E-07     0.0000E+00
      21.70    -1.3327E-07     0.0000E+00
      21.71    -1.3204E-07     0.0000E+00
      21.72    -1.3081E-07     0.0000E+00
      21.73    -1.2960E-07     0.0000E+00
      21.74    -1.2840E-07     0.0000E+00
      21.75    -1.2721E-07     0.0000E+00
      21.76    -1.2603E-07     0.0000E+00
      21.77    -1.2487E-07     0.0000E+00
      21.78    -1.2371E-07     0.0000E+00
      21.79    -1.2256E-07     0.0000E+00
      21.80    -1.2143E-07     0.0000E+00
      21.81    -1.2030E-07     0.0000E+00
      21.82    -1.1919E-07     0.0000E+00
      21.83    -1.1808E-07     0.0000E+00
      21.84    -1.1699E-07     0.0000E+00
      21.85    -1.1591E-07     0.0000E+00
      21.86    -1.1483E-07     0.0000E+00
      21.87    -1.1377E-07     0.0000E+00
      21.88    -1.1271E-07     0.0000E+00
      21.89    -1.1167E-07     0.0000E+00
      21.90    -1.1064E-07     0.0000E+00
      21.91    -1.0961E-07     0.0000E+00
      21.92    -1.0860E-07     0.0000E+00
      21.93    -1.0759E-07     0.0000E+00
      21.94    -1.0659E-07     0.0000E+00
      21.95    -1.0561E-07     0.0000E+00
      21.96    -1.0463E-07     0.0000E+00
      21.97    -1.0366E-07     0.0000E+00
      21.98    -1.0270E-07     0.0000E+00
      21.99    -1.0175E-07     0.0000E+00
      22.00    -1.0080E-07     0.0000E+00
      22.01    -9.9871E-08     0.0000E+00
      22.02    -9.8946E-08     0.0000E+00
      22.03    -9.8030E-08     0.0000E+00
      22.04    -9.7122E-08     0.0000E+00
      22.05    -9.6223E-08     0.0000E+00
      22.06    -9.5332E-08     0.0000E+00
      22.07    -9.4449E-08     0.0000E+00
      22.08    -9.3575E-08     0.0000E+00
      22.09    -9.2708E-08     0.0000E+00
      22.10    -9.1850E-08     0.0000E+00
      22.11    -9.0999E-08     0.0000E+00
      22.12    -9.0157E-08     0.0000E+00
      22.13    -8.9322E-08     0.0000E+00
      22.14    -8.8495E-08     0.0000E+00
      22.15    -8.7676E-08     0.0000E+00
      22.16    -8.6864E-08     0.0000E+00
      22.17    -8.6060E-08     0.0000E+00
      22.18    -8.5263E-08     0.0000E+00
      22.19    -8.4474E-08     0.0000E+00
      22.20    -8.3692E-08     0.0000E+00
      22.21    -8.2917E-08     0.0000E+00
      22.22    -8.2150E-08     0.0000E+00
      22.23    -8.1389E-08     0.0000E+00
      22.24    -8.0636E-08     0.0000E+00
      22.25    -7.9890E-08     0.0000E+00
      22.26    -7.9150E-08     0.0000E+00
      22.27    -7.8418E-08     0.0000E+00
      22.28    -7.7692E-08     0.0000E+00
      22.29    -7.6973E-08     0.0000E+00
      22.30    -7.6260E-08     0.0000E+00
      22.31    -7.5555E-08     0.0000E+00
      22.32    -7.4856E-08     0.0000E+00
      22.33    -7.4163E-08     0.0000E+00
      22.34    -7.3476E-08     0.0000E+00
      22.35    -7.2796E-08     0.0000E+00
      22.36    -7.2123E-08     0.0000E+00
      22.37    -7.1455E-08     0.0000E+00
      22.38    -7.0794E-08     0.0000E+00
      22.39    -7.0139E-08     0.0000E+00
      22.40    -6.9490E-08     0.0000E+00
      22.41    -6.8847E-08     0.0000E+00
      22.42    -6.8210E-08     0.0000E+00
      22.43    -6.7579E-08     0.0000E+00
      22.44    -6.6954E-08     0.0000E+00
      22.45    -6.6334E-08     0.0000E+00
      22.46    -6.5721E-08     0.0000E+00
      22.47    -6.5113E-08     0.0000E+00
      22.48    -6.4510E-08     0.0000E+00
      22.49    -6.3913E-08     0.0000E+00
      22.50    -6.3322E-08     0.0000E+00
      22.51    -6.2736E-08     0.0000E+00
      22.52    -6.2156E-08     0.0000E+00
      22.53    -6.1581E-08     0.0000E+00
      22.54    -6.1011E-08     0.0000E+00
      22.55    -6.0447E-08     0.0000E+00
      22.56    -5.9888E-08     0.0000E+00
      22.57    -5.9334E-08     0.0000E+00
      22.58    -5.8785E-08     0.0000E+00
      22.59    -5.8241E-08     0.0000E+00
      22.60    -5.7703E-08     0.0000E+00
      22.61    -5.7169E-08     0.0000E+00
      22.62    -5.6640E-08     0.0000E+00
      22.63    -5.6117E-08     0.0000E+00
      22.64    -5.5598E-08     0.0000E+00
      22.65    -5.5083E-08     0.0000E+00
      22.66    -5.4574E-08     0.0000E+00
      22.67    -5.4069E-08     0.0000E+00
      22.68    -5.3569E-08     0.0000E+00
      22.69    -5.3074E-08     0.0000E+00
      22.70    -5.2583E-08     0.0000E+00
      22.71    -5.2097E-08     0.0000E+00
      22.72    -5.1615E-08     0.0000E+00
      22.73    -5.1138E-08     0.0000E+00
      22.74    -5.0665E-08     0.0000E+00
      22.75    -5.0197E-08     0.0000E+00
      22.76    -4.9732E-08     0.0000E+00
      22.77    -4.9273E-08     0.0000E+00
      22.78    -4.8817E-08     0.0000E+00
      22.79    -4.8366E-08     0.0000E+00
      22.80    -4.7919E-08     0.0000E+00
      22.81    -4.7476E-08     0.0000E+00
      22.82    -4.7037E-08     0.0000E+00
      22.83    -4.6602E-08     0.0000E+00
      22.84    -4.6171E-08     0.0000E+00
      22.85    -4.5744E-08     0.0000E+00
      22.86    -4.5321E-08     0.0000E+00
      22.87    -4.4902E-08     0.0000E+00
      22.88    -4.4487E-08     0.0000E+00
      22.89    -4.4076E-08     0.0000E+00
      22.90    -4.3669E-08     0.0000E+00
      22.91    -4.3265E-08     0.0000E+00
      22.92    -4.2865E-08     0.0000E+00
      22.93    -4.2469E-08     0.0000E+00
      22.94    -4.2076E-08     0.0000E+00
      22.95    -4.1688E-08     0.0000E+00
      22.96    -4.1302E-08     0.0000E+00
      22.97    -4.0921E-08     0.0000E+00
      22.98    -4.0542E-08     0.0000E+00
      22.99    -4.0168E-08     0.0000E+00
      23.00    -3.9797E-08     0.0000E+00
      23.01    -3.9429E-08     0.0000E+00
      23.02    -3.9064E-08     0.0000E+00
      23.03    -3.8703E-08     0.0000E+00
      23.04    -3.8346E-08     0.0000E+00
      23.05    -3.7991E-08     0.0000E+00
      23.06    -3.7640E-08     0.0000E+00
      23.07    -3.7293E-08     0.0000E+00
      23.08    -3.6948E-08     0.0000E+00
      23.09    -3.6607E-08     0.0000E+00
      23.10    -3.6268E-08     0.0000E+00
      23.11    -3.5933E-08     0.0000E+00
      23.12    -3.5601E-08     0.0000E+00
      23.13    -3.5272E-08     0.0000E+00
      23.14    -3.4946E-08     0.0000E+00
      23.15    -3.4624E-08     0.0000E+00
      23.16    -3.4304E-08     0.0000E+00
      23.17    -3.3987E-08     0.0000E+00
      23.18    -3.3673E-08     0.0000E+00
      23.19    -3.3362E-08     0.0000E+00
      23.20    -3.3054E-08     0.0000E+00
      23.21    -3.2748E-08     0.0000E+00
      23.22    -3.2446E-08     0.0000E+00
      23.23    -3.2146E-08     0.0000E+00
      23.24    -3.1849E-08     0.0000E+00
      23.25    -3.1555E-08     0.0000E+00
      23.26    -3.1263E-08     0.0000E+00
      23.27    -3.0975E-08     0.0000E+00
      23.28    -3.0689E-08     0.0000E+00
      23.29    -3.0405E-08     0.0000E+00
      23.30    -3.0124E-08     0.0000E+00
      23.31    -2.9846E-08     0.0000E+00
      23.32    -2.9570E-08     0.0000E+00
      23.33    -2.9297E-08     0.0000E+00
      23.34    -2.9027E-08     0.0000E+00
      23.35    -2.8759E-08     0.0000E+00
      23.36    -2.8493E-08     0.0000E+00
      23.37    -2.8230E-08     0.0000E+00
      23.38    -2.7969E-08     0.0000E+00
      23.39    -2.7711E-08     0.0000E+00
      23.40    -2.7455E-08     0.0000E+00
      23.41    -2.7202E-08     0.0000E+00
      23.42    -2.6950E-08     0.0000E+00
      23.43    -2.6702E-08     0.0000E+00
      23.44    -2.6455E-08     0.0000E+00
      23.45    -2.6211E-08     0.0000E+00
      23.46    -2.5969E-08     0.0000E+00
      23.47    -2.5729E-08     0.0000E+00
      23.48    -2.5492E-08     0.0000E+00
      23.49    -2.5256E-08     0.0000E+00
      23.50    -2.5023E-08     0.0000E+00
      23.51    -2.4792E-08     0.0000E+00
      23.52    -2.4563E-08     0.0000E+00
      23.53    -2.4336E-08     0.0000E+00
      23.54    -2.4112E-08     0.0000E+00
      23.55    -2.3889E-08     0.0000E+00
      23.56    -2.3669E-08     0.0000E+00
      23.57    -2.3450E-08     0.0000E+00
      23.58    -2.3234E-08     0.0000E+00
      23.59    -2.3019E-08     0.0000E+00
      23.60    -2.2807E-08     0.0000E+00
      23.61    -2.2596E-08     0.0000E+00
      23.62    -2.2388E-08     0.0000E+00
      23.63    -2.2181E-08     0.0000E+00
      23.64    -2.1976E-08     0.0000E+00
      23.65    -2.1773E-08     0.0000E+00
      23.66    -2.1572E-08     0.0000E+00
      23.67    -2.1373E-08     0.0000E+00
      23.68    -2.1176E-08     0.0000E+00
      23.69    -2.0981E-08     0.0000E+00
      23.70    -2.0787E-08     0.0000E+00
      23.71    -2.0595E-08     0.0000E+00
      23.72    -2.0405E-08     0.0000E+00
      23.73    -2.0217E-08     0.0000E+00
      23.74    -2.0030E-08     0.0000E+00
      23.75    -1.9845E-08     0.0000E+00
      23.76    -1.9662E-08     0.0000E+00
      23.77    -1.9481E-08     0.0000E+00
      23.78    -1.9301E-08     0.0000E+00
      23.79    -1.9123E-08     0.0000E+00
      23.80    -1.8947E-08     0.0000E+00
      23.81    -1.8772E-08     0.0000E+00
      23.82    -1.8599E-08     0.0000E+00
      23.83    -1.8427E-08     0.0000E+00
      23.84    -1.8257E-08     0.0000E+00
      23.85    -1.8089E-08     0.0000E+00
      23.86    -1.7922E-08     0.0000E+00
      23.87    -1.7756E-08     0.0000E+00
      23.88    -1.7592E-08     0.0000E+00
      23.89    -1.7430E-08     0.0000E+00
      23.90    -1.7269E-08     0.0000E+00
      23.91    -1.7110E-08     0.0000E+00
      23.92    -1.6952E-08     0.0000E+00
      23.93    -1.6796E-08     0.0000E+00
      23.94    -1.6641E-08     0.0000E+00
      23.95    -1.6487E-08     0.0000E+00
      23.96    -1.6335E-08     0.0000E+00
      23.97    -1.6185E-08     0.0000E+00
      23.98    -1.6035E-08     0.0000E+00
      23.99    -1.5887E-08     0.0000E+00
      24.00    -1.5741E-08     0.0000E+00
      24.01    -1.5596E-08     0.0000E+00
      24.02    -1.5452E-08     0.0000E+00
      24.03    -1.5309E-08     0.0000E+00
      24.04    -1.5168E-08     0.0000E+00
      24.05    -1.5028E-08     0.0000E+00
      24.06    -1.4890E-08     0.0000E+00
      24.07    -1.4752E-08     0.0000E+00
      24.08    -1.4616E-08     0.0000E+00
      24.09    -1.4482E-08     0.0000E+00
      24.10    -1.4348E-08     0.0000E+00
      24.11    -1.4216E-08     0.0000E+00
      24.12    -1.4085E-08     0.0000E+00
      24.13    -1.3955E-08     0.0000E+00
      24.14    -1.3826E-08     0.0000E+00
      24.15    -1.3699E-08     0.0000E+00
      24.16    -1.3572E-08     0.0000E+00
      24.17    -1.3447E-08     0.0000E+00
      24.18    -1.3323E-08     0.0000E+00
      24.19    -1.3200E-08     0.0000E+00
      24.20    -1.3079E-08     0.0000E+00
      24.21    -1.2958E-08     0.0000E+00
      24.22    -1.2838E-08     0.0000E+00
      24.23    -1.2720E-08     0.0000E+00
      24.24    -1.2603E-08     0.0000E+00
      24.25    -1.2487E-08     0.0000E+00
      24.26    -1.2372E-08     0.0000E+00
      24.27    -1.2258E-08     0.0000E+00
      24.28    -1.2145E-08     0.0000E+00
      24.29    -1.2033E-08     0.0000E+00
      24.30    -1.1922E-08     0.0000E+00
      24.31    -1.1812E-08     0.0000E+00
      24.32    -1.1703E-08     0.0000E+00
      24.33    -1.1595E-08     0.0000E+00
      24.34    -1.1488E-08     0.0000E+00
      24.35    -1.1382E-08     0.0000E+00
      24.36    -1.1277E-08     0.0000E+00
      24.37    -1.1173E-08     0.0000E+00
      24.38    -1.1070E-08     0.0000E+00
      24.39    -1.0968E-08     0.0000E+00
      24.40    -1.0867E-08     0.0000E+00
      24.41    -1.0767E-08     0.0000E+00
      24.42    -1.0668E-08     0.0000E+00
      24.43    -1.0570E-08     0.0000E+00
      24.44    -1.0472E-08     0.0000E+00
      24.45    -1.0376E-08     0.0000E+00
      24.46    -1.0280E-08     0.0000E+00
      24.47    -1.0185E-08     0.0000E+00
      24.48    -1.0091E-08     0.0000E+00
      24.49    -9.9984E-09     0.0000E+00
      24.50    -9.9063E-09     0.0000E+00
      24.51    -9.8150E-09     0.0000E+00
      24.52    -9.7245E-09     0.0000E+00
      24.53    -9.6349E-09     0.0000E+00
      24.54    -9.5461E-09     0.0000E+00
      24.55    -9.4582E-09     0.0000E+00
      24.56    -9.3710E-09     0.0000E+00
      24.57    -9.2847E-09     0.0000E+00
      24.58    -9.1991E-09     0.0000E+00
      24.59    -9.1144E-09     0.0000E+00
      24.60    -9.0304E-09     0.0000E+00
      24.61    -8.9472E-09     0.0000E+00
      24.62    -8.8648E-09     0.0000E+00
      24.63    -8.7831E-09     0.0000E+00
      24.64    -8.7022E-09     0.0000E+00
      24.65    -8.6220E-09     0.0000E+00
      24.66    -8.5426E-09     0.0000E+00
      24.67    -8.4639E-09     0.0000E+00
      24.68    -8.3859E-09     0.0000E+00
      24.69    -8.3087E-09     0.0000E+00
      24.70    -8.2321E-09     0.0000E+00
      24.71    -8.1563E-09     0.0000E+00
      24.72    -8.0812E-09     0.0000E+00
      24.73    -8.0067E-09     0.0000E+00
      24.74    -7.9330E-09     0.0000E+00
      24.75    -7.8599E-09     0.0000E+00
      24.76    -7.7875E-09     0.0000E+00
      24.77    -7.7158E-09     0.0000E+00
      24.78    -7.6447E-09     0.0000E+00
      24.79    -7.5743E-09     0.0000E+00
      24.80    -7.5046E-09     0.0000E+00
      24.81    -7.4354E-09     0.0000E+00
      24.82    -7.3670E-09     0.0000E+00
      24.83    -7.2991E-09     0.0000E+00
      24.84    -7.2319E-09     0.0000E+00
      24.85    -7.1653E-09     0.0000E+00
      24.86    -7.0993E-09     0.0000E+00
      24.87    -7.0339E-09     0.0000E+00
      24.88    -6.9691E-09     0.0000E+00
      24.89    -6.9050E-09     0.0000E+00
      24.90    -6.8414E-09     0.0000E+00
      24.91    -6.7784E-09     0.0000E+00
      24.92    -6.7160E-09     0.0000E+00
      24.93    -6.6541E-09     0.0000E+00
      24.94    -6.5929E-09     0.0000E+00
      24.95    -6.5321E-09     0.0000E+00
      24.96    -6.4720E-09     0.0000E+00
      24.97    -6.4124E-09     0.0000E+00
      24.98    -6.3534E-09     0.0000E+00
      24.99    -6.2949E-09     0.0000E+00
      25.00    -6.2369E-09     0.0000E+00
      25.01    -6.1795E-09     0.0000E+00
